GAME_ID,game_number,H_A,team_name,player_id,person_id,name,birth_date,birthdate_year,OA,jersey_number,position_str,shots,goals,assists,points,primarypoints,5v5primarypoints,EVprimarypoints,plusminus,hits,pim,5v5_G,5v5_A1,5v5_A2,EV_G,EV_A1,EV_A2,PP_G,PP_A1,PP_A2,SH_G,SH_A1,SH_A2,5v5_GF,5v5_GA,5v5_GF%,faceoff_wins,faceoff_attempts
1020264,3,H,Kamloops Blazers,29405,9973,Vojtech Vochvest,2005-10-10,2005,0,3,D,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1020264,3,H,Kamloops Blazers,29391,9955,Matteo Koci,2005-06-07,2005,0,6,D,3,0,1,1,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1020264,3,H,Kamloops Blazers,29344,9902,Max Sullivan,2006-05-25,2006,0,7,LW,1,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020264,3,H,Kamloops Blazers,29140,9637,Conner Radke,2006-04-23,2006,0,10,RW,1,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
1020264,3,H,Kamloops Blazers,28711,9062,Ryan Michael,2005-02-05,2005,0,12,D,5,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0,0
1020264,3,H,Kamloops Blazers,29524,10114,Bryce Minten,2006-02-02,2006,0,13,C,0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1020264,3,H,Kamloops Blazers,29169,9667,Nathan Behm,2007-04-18,2007,0,14,C,2,0,1,1,0.0,1.0,1.0,-1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0,0
1020264,3,H,Kamloops Blazers,28951,9394,Nathan MacPherson-Ridgewell,2004-04-13,2004,0,17,LW,2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,3
1020264,3,H,Kamloops Blazers,28979,9458,Harrison Brunicke,2006-05-08,2006,0,18,D,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0,0
1020264,3,H,Kamloops Blazers,29171,9669,Andrew Thomson,2007-01-01,2007,0,19,LW,4,1,0,1,0.0,1.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,8
